date;diesel_uptosep2021;regular_diesel
2014-10-26;1.2494;
2014-10-27;1.2483;
2014-10-28;1.2481;
2014-10-29;1.2477;
2014-10-30;1.2468;
2014-10-31;1.2462;
2014-11-01;1.2411;
2014-11-02;1.2415;
2014-11-03;1.2491;
2014-11-04;1.2511;
2014-11-05;1.251;
2014-11-06;1.2509;
2014-11-07;1.2501;
2014-11-08;1.2451;
2014-11-09;1.2454;
2014-11-10;1.2509;
2014-11-11;1.2512;
2014-11-12;1.2512;
2014-11-13;1.2513;
2014-11-14;1.2505;
2014-11-15;1.2454;
2014-11-16;1.2456;
2014-11-17;1.2482;
2014-11-18;1.2444;
2014-11-19;1.2439;
2014-11-20;1.2437;
2014-11-21;1.2432;
2014-11-22;1.2373;
2014-11-23;1.2375;
2014-11-24;1.2308;
2014-11-25;1.2234;
2014-11-26;1.2206;
2014-11-27;1.2197;
2014-11-28;1.2185;
2014-11-29;1.2127;
2014-11-30;1.213;
2014-12-01;1.2121;
2014-12-02;1.2064;
2014-12-03;1.2059;
2014-12-04;1.2055;
2014-12-05;1.2038;
2014-12-06;1.1985;
2014-12-07;1.1986;
2014-12-08;1.1881;
2014-12-09;1.1784;
2014-12-10;1.1764;
2014-12-11;1.1762;
2014-12-12;1.1755;
2014-12-13;1.1702;
2014-12-14;1.1705;
2014-12-15;1.1523;
2014-12-16;1.1424;
2014-12-17;1.1402;
2014-12-18;1.1387;
2014-12-19;1.1375;
2014-12-20;1.1311;
2014-12-21;1.1309;
2014-12-22;1.1192;
2014-12-23;1.1101;
2014-12-24;1.1059;
2014-12-25;1.1058;
2014-12-26;1.1048;
2014-12-27;1.0995;
2014-12-28;1.0998;
2014-12-29;1.105;
2014-12-30;1.1035;
2014-12-31;1.1038;
2015-01-01;1.1436;
2015-01-02;1.1515;
2015-01-03;1.1508;
2015-01-04;1.1511;
2015-01-05;1.1523;
2015-01-06;1.1491;
2015-01-07;1.1487;
2015-01-08;1.1487;
2015-01-09;1.148;
2015-01-10;1.143;
2015-01-11;1.1434;
2015-01-12;1.1425;
2015-01-13;1.1322;
2015-01-14;1.1316;
2015-01-15;1.1311;
2015-01-16;1.1293;
2015-01-17;1.1239;
2015-01-18;1.1238;
2015-01-19;1.1288;
2015-01-20;1.1231;
2015-01-21;1.1225;
2015-01-22;1.1221;
2015-01-23;1.1213;
2015-01-24;1.1165;
2015-01-25;1.1169;
2015-01-26;1.1272;
2015-01-27;1.1341;
2015-01-28;1.1342;
2015-01-29;1.1341;
2015-01-30;1.1334;
2015-01-31;1.1292;
2015-02-01;1.1296;
2015-02-02;1.1407;
2015-02-03;1.1478;
2015-02-04;1.1479;
2015-02-05;1.148;
2015-02-06;1.1472;
2015-02-07;1.1424;
2015-02-08;1.1433;
2015-02-09;1.1751;
2015-02-10;1.193;
2015-02-11;1.1941;
2015-02-12;1.1943;
2015-02-13;1.1938;
2015-02-14;1.1892;
2015-02-15;1.1896;
2015-02-16;1.2086;
2015-02-17;1.217;
2015-02-18;1.2176;
2015-02-19;1.2174;
2015-02-20;1.2171;
2015-02-21;1.2136;
2015-02-22;1.214;
2015-02-23;1.2231;
2015-02-24;1.2294;
2015-02-25;1.2297;
2015-02-26;1.2298;
2015-02-27;1.2293;
2015-02-28;1.2247;
2015-03-01;1.2251;
2015-03-02;1.225;
2015-03-03;1.2285;
2015-03-04;1.2285;
2015-03-05;1.2288;
2015-03-06;1.2298;
2015-03-07;1.2251;
2015-03-08;1.2255;
2015-03-09;1.2311;
2015-03-10;1.2329;
2015-03-11;1.2328;
2015-03-12;1.2328;
2015-03-13;1.232;
2015-03-14;1.2273;
2015-03-15;1.2276;
2015-03-16;1.2325;
2015-03-17;1.2326;
2015-03-18;1.2324;
2015-03-19;1.2323;
2015-03-20;1.2305;
2015-03-21;1.2258;
2015-03-22;1.2261;
2015-03-23;1.2228;
2015-03-24;1.216;
2015-03-25;1.2145;
2015-03-26;1.2142;
2015-03-27;1.2131;
2015-03-28;1.2085;
2015-03-29;1.2087;
2015-03-30;1.2149;
2015-03-31;1.2155;
2015-04-01;1.2152;
2015-04-02;1.2152;
2015-04-03;1.2147;
2015-04-04;1.2105;
2015-04-05;1.2108;
2015-04-06;1.2158;
2015-04-07;1.216;
2015-04-08;1.2147;
2015-04-09;1.2146;
2015-04-10;1.2139;
2015-04-11;1.2095;
2015-04-12;1.21;
2015-04-13;1.2177;
2015-04-14;1.22;
2015-04-15;1.22;
2015-04-16;1.2205;
2015-04-17;1.2218;
2015-04-18;1.2136;
2015-04-19;1.2138;
2015-04-20;1.2278;1.139
2015-04-21;1.2318;1.162
2015-04-22;1.2329;1.162
2015-04-23;1.2331;1.162
2015-04-24;1.2371;1.162
2015-04-25;1.2332;1.162
2015-04-26;1.2339;1.162
2015-04-27;1.244;1.162
2015-04-28;1.2455;1.172
2015-04-29;1.2459;1.172
2015-04-30;1.2464;1.172
2015-05-01;1.2455;1.172
2015-05-02;1.2414;1.172
2015-05-03;1.242;1.172
2015-05-04;1.2471;1.1801
2015-05-05;1.2555;1.1801
2015-05-06;1.2839;1.1801
2015-05-07;1.284;1.1801
2015-05-08;1.2831;1.1801
2015-05-09;1.2772;1.1801
2015-05-10;1.2781;1.1801
2015-05-11;1.29;1.1817
2015-05-12;1.2915;1.1849
2015-05-13;1.2919;1.1849
2015-05-14;1.2917;1.1849
2015-05-15;1.2906;1.1849
2015-05-16;1.2845;1.1849
2015-05-17;1.2855;1.1849
2015-05-18;1.288;1.1825
2015-05-19;1.2876;1.1825
2015-05-20;1.2877;1.1825
2015-05-21;1.2875;1.1875
2015-05-22;1.286;1.1875
2015-05-23;1.2803;1.1875
2015-05-24;1.2811;1.1875
2015-05-25;1.2878;1.1875
2015-05-26;1.2878;1.187
2015-05-27;1.2877;1.187
2015-05-28;1.2876;1.187
2015-05-29;1.2864;1.187
2015-05-30;1.2802;1.187
2015-05-31;1.2812;1.187
2015-06-01;1.2865;1.2484
2015-06-02;1.2856;1.2461
2015-06-03;1.2854;1.2457
2015-06-04;1.2845;1.2459
2015-06-05;1.2831;1.2436
2015-06-06;1.2768;1.2393
2015-06-07;1.2779;1.2396
2015-06-08;1.2776;1.2416
2015-06-09;1.2763;1.2386
2015-06-10;1.276;1.2382
2015-06-11;1.2756;1.238
2015-06-12;1.2745;1.2359
2015-06-13;1.2687;1.2319
2015-06-14;1.2697;1.2321
2015-06-15;1.2761;1.2364
2015-06-16;1.2755;1.2379
2015-06-17;1.2754;1.2376
2015-06-18;1.2747;1.2373
2015-06-19;1.2734;1.2364
2015-06-20;1.2672;1.2321
2015-06-21;1.2683;1.2324
2015-06-22;1.2717;1.2356
2015-06-23;1.2713;1.2303
2015-06-24;1.2705;1.2299
2015-06-25;1.2701;1.2391
2015-06-26;1.2693;1.2381
2015-06-27;1.2625;1.2332
2015-06-28;1.2635;1.2336
2015-06-29;1.2707;1.2384
2015-06-30;1.2704;1.2368
2015-07-01;1.2701;1.2348
2015-07-02;1.2699;1.2347
2015-07-03;1.268;1.2341
2015-07-04;1.2619;1.2294
2015-07-05;1.263;1.2298
2015-07-06;1.2704;1.2347
2015-07-07;1.2704;1.2327
2015-07-08;1.27;1.2324
2015-07-09;1.2697;1.2323
2015-07-10;1.2681;1.2316
2015-07-11;1.2619;1.2259
2015-07-12;1.2628;1.2261
2015-07-13;1.2466;1.2176
2015-07-14;1.2444;1.2076
2015-07-15;1.2439;1.207
2015-07-16;1.2434;1.2069
2015-07-17;1.2419;1.2062
2015-07-18;1.2352;1.2017
2015-07-19;1.2363;1.2019
2015-07-20;1.2436;1.2078
2015-07-21;1.2431;1.2074
2015-07-22;1.2428;1.2071
2015-07-23;1.2424;1.207
2015-07-24;1.2409;1.2063
2015-07-25;1.2341;1.2016
2015-07-26;1.2351;1.2019
2015-07-27;1.2353;1.2038
2015-07-28;1.2335;1.197
2015-07-29;1.2335;1.1961
2015-07-30;1.2331;1.196
2015-07-31;1.2314;1.1981
2015-08-01;1.225;1.1926
2015-08-02;1.226;1.1929
2015-08-03;1.2173;1.1901
2015-08-04;1.216;1.1829
2015-08-05;1.2154;1.18
2015-08-06;1.215;1.1789
2015-08-07;1.2135;1.1781
2015-08-08;1.2073;1.1726
2015-08-09;1.2084;1.1729
2015-08-10;1.2003;1.1708
2015-08-11;1.1968;1.1632
2015-08-12;1.1962;1.1613
2015-08-13;1.1957;1.1609
2015-08-14;1.1941;1.1592
2015-08-15;1.1877;1.1538
2015-08-16;1.1889;1.1541
2015-08-17;1.1959;1.1595
2015-08-18;1.1953;1.159
2015-08-19;1.195;1.1586
2015-08-20;1.1947;1.1586
2015-08-21;1.1929;1.1578
2015-08-22;1.1867;1.1525
2015-08-23;1.1879;1.1528
2015-08-24;1.1867;1.1546
2015-08-25;1.1859;1.1473
2015-08-26;1.1856;1.1468
2015-08-27;1.1853;1.1467
2015-08-28;1.1832;1.146
2015-08-29;1.1769;1.1406
2015-08-30;1.1778;1.1407
2015-08-31;1.1611;1.129
2015-09-01;1.1579;1.1192
2015-09-02;1.157;1.1181
2015-09-03;1.1562;1.1178
2015-09-04;0;0
2015-09-05;0;0
2015-09-06;0;0
2015-09-07;0;0
2015-09-08;0;0
2015-09-09;0;0
2015-09-10;0;0
2015-09-11;0;0
2015-09-12;0;0
2015-09-13;0;0
2015-09-14;0;0
2015-09-15;0;0
2015-09-16;0;0
2015-09-17;0;0
2015-09-18;0;0
2015-09-19;0;0
2015-09-20;0;0
2015-09-21;0;0
2015-09-22;0;0
2015-09-23;1.1695;1.1319
2015-09-24;1.1695;1.1317
2015-09-25;1.168;1.1307
2015-09-26;1.1615;1.1254
2015-09-27;1.1627;1.1259
2015-09-28;1.1774;1.1365
2015-09-29;1.1777;1.1406
2015-09-30;1.1777;1.1405
2015-10-01;1.1775;1.1405
2015-10-02;1.1757;1.1396
2015-10-03;1.1693;1.1343
2015-10-04;1.1708;1.1348
2015-10-05;1.1738;1.1388
2015-10-06;1.1733;1.1369
2015-10-07;1.1728;1.1365
2015-10-08;1.1725;1.1365
2015-10-09;1.1709;1.1362
2015-10-10;1.1647;1.1285
2015-10-11;1.1662;1.1292
2015-10-12;1.1851;1.1425
2015-10-13;1.1858;1.1487
2015-10-14;1.1868;1.1488
2015-10-15;1.1867;1.149
2015-10-16;1.1845;1.1485
2015-10-17;1.1785;1.1433
2015-10-18;1.1798;1.1435
2015-10-19;1.1629;1.1376
2015-10-20;1.1601;1.1242
2015-10-21;1.1597;1.1232
2015-10-22;1.1592;1.123
2015-10-23;1.1569;1.1222
2015-10-24;1.1507;1.1164
2015-10-25;1.1521;1.1191
2015-10-26;1.155;1.1203
2015-10-27;1.1541;1.1178
2015-10-28;1.1536;1.1171
2015-10-29;1.1533;1.117
2015-10-30;1.1515;1.1142
2015-10-31;1.1449;1.1089
2015-11-01;1.1464;1.1096
2015-11-02;1.166;1.1221
2015-11-03;1.1664;1.1303
2015-11-04;1.1664;1.1307
2015-11-05;1.1663;1.1307
2015-11-06;1.1646;1.1299
2015-11-07;1.1585;1.1248
2015-11-08;1.16;1.1254
2015-11-09;1.1789;1.1381
2015-11-10;1.1801;1.1436
2015-11-11;1.1802;1.1439
2015-11-12;1.1802;1.144
2015-11-13;1.1786;1.1433
2015-11-14;1.1721;1.1382
2015-11-15;1.174;1.1385
2015-11-16;1.1739;1.1405
2015-11-17;1.1733;1.1375
2015-11-18;1.1733;1.1369
2015-11-19;1.1727;1.1368
2015-11-20;1.171;1.136
2015-11-21;1.1648;1.1308
2015-11-22;1.1662;1.1313
2015-11-23;1.1601;1.1293
2015-11-24;1.1588;1.1247
2015-11-25;1.1584;1.1242
2015-11-26;1.1581;1.1242
2015-11-27;1.1564;1.1213
2015-11-28;1.1502;1.116
2015-11-29;1.1517;1.1165
2015-11-30;1.1625;1.1252
2015-12-01;1.1625;1.1284
2015-12-02;1.1623;1.128
2015-12-03;1.1618;1.128
2015-12-04;1.16;1.127
2015-12-05;1.1537;1.1216
2015-12-06;1.1551;1.122
2015-12-07;1.1466;1.119
2015-12-08;1.1457;1.1085
2015-12-09;1.1449;1.1024
2015-12-10;1.1444;1.1019
2015-12-11;1.1425;1.1008
2015-12-12;1.1363;1.0952
2015-12-13;1.1377;1.0954
2015-12-14;1.1092;1.0766
2015-12-15;1.1034;1.0672
2015-12-16;1.1018;1.0645
2015-12-17;1.1011;1.0642
2015-12-18;1.0987;1.0601
2015-12-19;1.0924;1.0546
2015-12-20;1.0937;1.0546
2015-12-21;1.0763;1.0397
2015-12-22;1.0747;1.0318
2015-12-23;1.074;1.0311
2015-12-24;1.0735;1.0307
2015-12-25;1.0715;1.03
2015-12-26;1.0651;1.0246
2015-12-27;1.0666;1.025
2015-12-28;1.0771;1.0319
2015-12-29;1.0767;1.0318
2015-12-30;1.0764;1.0305
2015-12-31;1.0761;1.0313
2016-01-01;1.0835;1.0314
2016-01-02;1.0769;1.0262
2016-01-03;1.0787;1.0266
2016-01-04;1.0894;1.0343
2016-01-05;1.089;1.0369
2016-01-06;1.088;1.0367
2016-01-07;1.0877;1.037
2016-01-08;1.0853;1.0364
2016-01-09;1.0787;1.031
2016-01-10;1.0802;1.0315
2016-01-11;1.078;1.0326
2016-01-12;1.0777;1.0299
2016-01-13;1.0775;1.0295
2016-01-14;1.0772;1.0294
2016-01-15;1.0766;1.0283
2016-01-16;1.073;1.0224
2016-01-17;1.0739;1.0224
2016-01-18;1.0593;1.0117
2016-01-19;1.057;0.986
2016-01-20;1.0554;0.9843
2016-01-21;1.0549;0.9826
2016-01-22;1.0536;0.9827
2016-01-23;1.0503;0.9784
2016-01-24;1.051;0.9782
2016-01-25;1.0473;0.9755
2016-01-26;1.0486;0.9685
2016-01-27;1.0487;0.9669
2016-01-28;1.0489;0.9645
2016-01-29;1.0477;0.9633
2016-01-30;1.0441;0.9603
2016-01-31;1.0323;0.9588
2016-02-01;1.0446;0.9707
2016-02-02;1.0456;0.9782
2016-02-03;1.0455;0.9783
2016-02-04;1.0454;0.9806
2016-02-05;1.0445;0.9805
2016-02-06;1.0415;0.9769
2016-02-07;1.0422;0.9771
2016-02-08;1.0489;0.9847
2016-02-09;1.0504;0.9884
2016-02-10;1.0505;0.9885
2016-02-11;1.0505;0.9858
2016-02-12;1.0511;0.9982
2016-02-13;1.0817;1.037
2016-02-14;1.0826;1.0376
2016-02-15;1.0682;1.0251
2016-02-16;1.0678;1.0261
2016-02-17;1.0684;1.0258
2016-02-18;1.0684;1.026
2016-02-19;1.0678;1.0261
2016-02-20;1.0646;1.0231
2016-02-21;1.0653;1.0233
2016-02-22;1.0784;1.0367
2016-02-23;1.0789;1.0447
2016-02-24;1.0789;1.045
2016-02-25;1.1223;1.0502
2016-02-26;1.1219;1.05
2016-02-27;1.1193;1.0464
2016-02-28;1.1198;1.0464
2016-02-29;1.1227;1.0493
2016-03-01;1.1232;1.0499
2016-03-02;1.1239;1.0502
2016-03-03;1.1238;1.0504
2016-03-04;1.1231;1.0501
2016-03-05;1.1209;1.0467
2016-03-06;1.1214;1.0469
2016-03-07;1.1327;1.0596
2016-03-08;1.1339;1.0673
2016-03-09;1.1349;1.0686
2016-03-10;1.1349;1.0693
2016-03-11;1.1345;1.0691
2016-03-12;1.1325;1.0657
2016-03-13;1.1329;1.0659
2016-03-14;1.1466;1.0819
2016-03-15;1.1488;1.0914
2016-03-16;1.1614;1.0946
2016-03-17;1.1619;1.0949
2016-03-18;1.1616;1.0938
2016-03-19;1.1604;1.091
2016-03-20;1.1608;1.0908
2016-03-21;1.1624;1.0941
2016-03-22;1.1626;1.0944
2016-03-23;1.163;1.0942
2016-03-24;1.163;1.0936
2016-03-25;1.1625;1.093
2016-03-26;1.161;1.0904
2016-03-27;1.1615;1.0905
2016-03-28;1.1642;1.0942
2016-03-29;1.1636;1.0976
2016-03-30;1.1639;1.0979
2016-03-31;1.1639;1.0979
2016-04-01;1.1635;1.0976
2016-04-02;1.1622;1.095
2016-04-03;1.1626;1.1011
2016-04-04;1.1612;1.0992
2016-04-05;1.1599;1.0924
2016-04-06;1.1594;1.0898
2016-04-07;1.158;1.0891
2016-04-08;1.1576;1.0873
2016-04-09;1.1567;1.0843
2016-04-10;1.157;1.0844
2016-04-11;1.1547;1.082
2016-04-12;1.1543;1.0758
2016-04-13;1.151;1.0734
2016-04-14;1.1509;1.073
2016-04-15;1.1504;1.0724
2016-04-16;1.1496;1.0693
2016-04-17;1.15;1.0697
2016-04-18;1.1642;1.0956
2016-04-19;1.1623;1.1053
2016-04-20;1.163;1.1055
2016-04-21;1.1626;1.1059
2016-04-22;1.1624;1.1049
2016-04-23;1.1621;1.102
2016-04-24;1.1622;1.1021
2016-04-25;1.1658;1.104
2016-04-26;1.1668;1.108
2016-04-27;1.1675;1.1108
2016-04-28;1.1675;1.1113
2016-04-29;1.1673;1.1113
2016-04-30;1.1671;1.108
2016-05-01;1.1672;1.1082
2016-05-02;1.1705;1.123
2016-05-03;1.1715;1.1301
2016-05-04;1.172;1.1303
2016-05-05;1.1722;1.1306
2016-05-06;1.1837;1.1309
2016-05-07;1.1835;1.1285
2016-05-08;1.1836;1.1284
2016-05-09;1.1827;1.128
2016-05-10;1.1823;1.123
2016-05-11;1.1823;1.1229
2016-05-12;1.1758;1.1212
2016-05-13;1.1738;1.117
2016-05-14;1.1728;1.1108
2016-05-15;1.173;1.1107
2016-05-16;1.1746;1.1153
2016-05-17;1.1749;1.1175
2016-05-18;1.175;1.1184
2016-05-19;1.175;1.1189
2016-05-20;1.1745;1.1186
2016-05-21;1.1736;1.1153
2016-05-22;1.1738;1.1157
2016-05-23;1.1836;1.1391
2016-05-24;1.1909;1.1489
2016-05-25;1.1913;1.1496
2016-05-26;1.1914;1.1498
2016-05-27;1.1912;1.1499
2016-05-28;1.1906;1.1459
2016-05-29;1.1906;1.1461
2016-05-30;1.1952;1.157
2016-05-31;1.1967;1.1625
2016-06-01;1.1971;1.1631
2016-06-02;1.1978;1.1634
2016-06-03;1.2192;1.1624
2016-06-04;1.2185;1.159
2016-06-05;1.2186;1.1592
2016-06-06;1.2208;1.1629
2016-06-07;1.2211;1.1643
2016-06-08;1.2211;1.1644
2016-06-09;1.2211;1.1648
2016-06-10;1.2211;1.1629
2016-06-11;1.2203;1.1602
2016-06-12;1.2204;1.1602
2016-06-13;1.2215;1.1634
2016-06-14;1.2217;1.1646
2016-06-15;1.2219;1.1648
2016-06-16;1.2218;1.165
2016-06-17;1.2218;1.1641
2016-06-18;1.2212;1.1612
2016-06-19;1.2214;1.1608
2016-06-20;1.2172;1.1609
2016-06-21;1.2163;1.1576
2016-06-22;1.2162;1.1572
2016-06-23;1.216;1.1567
2016-06-24;1.2122;1.1562
2016-06-25;1.2112;1.1523
2016-06-26;1.2113;1.1525
2016-06-27;1.213;1.1581
2016-06-28;1.2192;1.1606
2016-06-29;1.2191;1.1559
2016-06-30;1.219;1.1561
2016-07-01;1.214;1.1557
2016-07-02;1.2036;1.1522
2016-07-03;1.2038;1.1522
2016-07-04;1.2049;1.1557
2016-07-05;1.2169;1.156
2016-07-06;1.217;1.1548
2016-07-07;1.2169;1.1548
2016-07-08;1.2167;1.1535
2016-07-09;1.2061;1.1498
2016-07-10;1.2062;1.1498
2016-07-11;1.2124;1.151
2016-07-12;1.2088;1.1455
2016-07-13;1.2069;1.1447
2016-07-14;1.2079;1.1447
2016-07-15;1.2073;1.1416
2016-07-16;1.1966;1.1403
2016-07-17;1.197;1.1404
2016-07-18;1.1998;1.1392
2016-07-19;1.1983;1.1343
2016-07-20;1.1964;1.1331
2016-07-21;1.1925;1.1324
2016-07-22;1.192;1.1291
2016-07-23;1.1813;1.1256
2016-07-24;1.1816;1.1278
2016-07-25;1.1828;1.1317
2016-07-26;1.1825;1.1318
2016-07-27;1.1813;1.1315
2016-07-28;1.1964;1.1319
2016-07-29;1.1963;1.1296
2016-07-30;1.1856;1.1263
2016-07-31;1.1859;1.1273
2016-08-01;1.1837;1.1249
2016-08-02;1.1817;1.1169
2016-08-03;1.1748;1.1156
2016-08-04;1.1753;1.1154
2016-08-05;1.1749;1.1149
2016-08-06;1.1644;1.1093
2016-08-07;1.1645;1.1099
2016-08-08;1.167;1.107
2016-08-09;1.1625;1.1
2016-08-10;1.1599;1.0991
2016-08-11;1.1605;1.0989
2016-08-12;1.1602;1.098
2016-08-13;1.1588;1.0933
2016-08-14;1.1588;1.0948
2016-08-15;1.1772;1.1116
2016-08-16;1.1795;1.1163
2016-08-17;1.1798;1.1175
2016-08-18;1.181;1.1178
2016-08-19;1.1808;1.1185
2016-08-20;1.1918;1.1133
2016-08-21;1.192;1.1135
2016-08-22;1.2007;1.1373
2016-08-23;1.2032;1.1425
2016-08-24;1.2026;1.1438
2016-08-25;1.2043;1.1449
2016-08-26;1.204;1.1448
2016-08-27;1.1935;1.1391
2016-08-28;1.1936;1.1389
2016-08-29;1.2092;1.1468
2016-08-30;1.2114;1.1512
2016-08-31;1.2104;1.1512
2016-09-01;1.2116;1.1513
2016-09-02;1.2115;1.1512
2016-09-03;1.2008;1.1461
2016-09-04;1.201;1.146
2016-09-05;1.2038;1.1465
2016-09-06;1.1999;1.1411
2016-09-07;1.1988;1.14
2016-09-08;1.1999;1.1377
2016-09-09;1.1996;1.137
2016-09-10;1.189;1.1308
2016-09-11;1.1893;1.132
2016-09-12;1.1999;1.1356
2016-09-13;1.1997;1.1377
2016-09-14;1.1985;1.1372
2016-09-15;1.1993;1.1374
2016-09-16;1.1991;1.1371
2016-09-17;1.1882;1.1334
2016-09-18;1.1883;1.1333
2016-09-19;1.1886;1.1359
2016-09-20;1.1929;1.1336
2016-09-21;1.1917;1.1331
2016-09-22;1.1923;1.133
2016-09-23;1.1919;1.1327
2016-09-24;1.1811;1.128
2016-09-25;1.1813;1.1282
2016-09-26;1.1846;1.1351
2016-09-27;1.2024;1.1392
2016-09-28;1.2013;1.1391
2016-09-29;1.2022;1.1392
2016-09-30;1.2021;1.1379
2016-10-01;1.1914;1.1343
2016-10-02;1.1917;1.1345
2016-10-03;1.2065;1.1405
2016-10-04;1.2054;1.144
2016-10-05;1.2046;1.1441
2016-10-06;1.2056;1.1444
2016-10-07;1.2054;1.1443
2016-10-08;1.1946;1.1398
2016-10-09;1.1948;1.1401
2016-10-10;1.2288;1.1663
2016-10-11;1.2333;1.175
2016-10-12;1.2328;1.1754
2016-10-13;1.239;1.1766
2016-10-14;1.2392;1.1765
2016-10-15;1.229;1.1714
2016-10-16;1.2291;1.1715
2016-10-17;1.2509;1.1815
2016-10-18;1.2522;1.1879
2016-10-19;1.2516;1.1879
2016-10-20;1.2526;1.1882
2016-10-21;1.2473;1.1874
2016-10-22;1.236;1.1825
2016-10-23;1.2363;1.1829
2016-10-24;1.2541;1.1873
2016-10-25;1.255;1.1888
2016-10-26;1.2542;1.1887
2016-10-27;1.2553;1.188
2016-10-28;1.255;1.1861
2016-10-29;1.2438;1.1827
2016-10-30;1.244;1.1831
2016-10-31;1.2565;1.1886
2016-11-01;1.2569;1.1909
2016-11-02;1.2558;1.1928
2016-11-03;1.257;1.1932
2016-11-04;1.2567;1.1925
2016-11-05;1.2553;1.1887
2016-11-06;1.2558;1.1876
2016-11-07;1.2393;1.1761
2016-11-08;1.2303;1.1655
2016-11-09;1.2231;1.164
2016-11-10;1.2231;1.1626
2016-11-11;1.2227;1.1612
2016-11-12;1.2114;1.1577
2016-11-13;1.2115;1.1581
2016-11-14;1.21;1.1591
2016-11-15;1.2082;1.155
2016-11-16;1.2065;1.1543
2016-11-17;1.205;1.1506
2016-11-18;1.2042;1.1447
2016-11-19;1.1927;1.1366
2016-11-20;1.1928;1.1369
2016-11-21;1.2092;1.1424
2016-11-22;1.2076;1.1469
2016-11-23;1.2059;1.1466
2016-11-24;1.2069;1.1468
2016-11-25;1.2064;1.1446
2016-11-26;1.1968;1.1412
2016-11-27;1.1975;1.1417
2016-11-28;1.2291;1.1659
2016-11-29;1.2351;1.171
2016-11-30;1.2348;1.1707
2016-12-01;1.2358;1.1702
2016-12-02;1.2358;1.1709
2016-12-03;1.2247;1.1675
2016-12-04;1.2249;1.1676
2016-12-05;1.2438;1.1759
2016-12-06;1.2453;1.182
2016-12-07;1.2461;1.1829
2016-12-08;1.246;1.1812
2016-12-09;1.2457;1.1803
2016-12-10;1.2348;1.1771
2016-12-11;1.2351;1.1776
2016-12-12;1.2548;1.1885
2016-12-13;1.2574;1.1952
2016-12-14;1.2582;1.1953
2016-12-15;1.2584;1.1955
2016-12-16;1.2585;1.1921
2016-12-17;1.2475;1.1888
2016-12-18;1.2476;1.1893
2016-12-19;1.2742;1.2021
2016-12-20;1.2775;1.2092
2016-12-21;1.2779;1.2093
2016-12-22;1.278;1.2095
2016-12-23;1.2779;1.209
2016-12-24;1.2671;1.208
2016-12-25;1.2673;1.2086
2016-12-26;1.2847;1.2131
2016-12-27;1.2856;1.2165
2016-12-28;1.2858;1.2177
2016-12-29;1.2857;1.2181
2016-12-30;1.2856;1.2175
2016-12-31;1.2746;1.2165
2017-01-01;1.2848;1.2379
2017-01-02;1.3242;1.2547
2017-01-03;1.3286;1.2754
2017-01-04;1.3311;1.2778
2017-01-05;1.3313;1.2782
2017-01-06;1.3311;1.2782
2017-01-07;1.32;1.275
2017-01-08;1.3203;1.275
2017-01-09;1.3246;1.2776
2017-01-10;1.3252;1.2753
2017-01-11;1.3263;1.2763
2017-01-12;1.3245;1.2765
2017-01-13;1.3238;1.2762
2017-01-14;1.3216;1.2727
2017-01-15;1.3223;1.2727
2017-01-16;1.3179;1.2888
2017-01-17;1.3147;1.2851
2017-01-18;1.314;1.2898
2017-01-19;1.3135;1.2898
2017-01-20;1.3128;1.2884
2017-01-21;1.3104;1.2846
2017-01-22;1.3108;1.2848
2017-01-23;1.3085;1.287
2017-01-24;1.3066;1.2865
2017-01-25;1.3049;1.3888
2017-01-26;1.3031;1.2821
2017-01-27;1.3022;1.2841
2017-01-28;1.3007;1.28
2017-01-29;1.3009;1.2801
2017-01-30;1.297;1.263
2017-01-31;1.297;1.263
2017-02-01;1.2971;1.2637
2017-02-02;1.2969;1.2638
2017-02-03;1.2969;1.2622
2017-02-04;1.2954;1.2589
2017-02-05;1.2959;1.2591
2017-02-06;1.2997;1.2656
2017-02-07;1.3018;1.2722
2017-02-08;1.3021;1.2721
2017-02-09;1.3019;1.2724
2017-02-10;1.3022;1.2707
2017-02-11;1.3003;1.2669
2017-02-12;1.3003;1.2671
2017-02-13;1.3039;1.2735
2017-02-14;1.3047;1.2746
2017-02-15;1.3051;1.2743
2017-02-16;1.3052;1.2733
2017-02-17;1.305;1.2717
2017-02-18;1.3033;1.2678
2017-02-19;1.3034;1.2679
2017-02-20;1.3062;1.2736
2017-02-21;1.3067;1.2754
2017-02-22;1.3067;1.275
2017-02-23;1.3061;1.2736
2017-02-24;1.3058;1.2714
2017-02-25;1.3038;1.2675
2017-02-26;1.3043;1.2679
2017-02-27;1.3079;1.2743
2017-02-28;1.3086;1.2758
2017-03-01;1.3095;1.2758
2017-03-02;1.3095;1.2781
2017-03-03;1.3097;1.2777
2017-03-04;1.3077;1.2733
2017-03-05;1.3081;1.2735
2017-03-06;1.3083;1.277
2017-03-07;1.3066;1.2749
2017-03-08;1.3061;1.2746
2017-03-09;1.3059;1.2747
2017-03-10;1.3057;1.2729
2017-03-11;1.3036;1.2691
2017-03-12;1.3038;1.2691
2017-03-13;1.3019;1.2687
2017-03-14;1.297;1.2592
2017-03-15;1.2958;1.258
2017-03-16;1.2956;1.2579
2017-03-17;1.2953;1.2573
2017-03-18;1.2935;1.2534
2017-03-19;1.2936;1.2533
2017-03-20;1.2872;1.2463
2017-03-21;1.2785;1.2374
2017-03-22;1.2771;1.2344
2017-03-23;1.276;1.2344
2017-03-24;1.2757;1.2337
