data;tipoCombustivel;precoMedio
"2020-11-17";"Gasolina 95 (até setembro 2021)";"1,4376 €"
"2020-11-18";"Gasolina 95 (até setembro 2021)";"1,4345 €"
"2020-11-19";"Gasolina 95 (até setembro 2021)";"1,4376 €"
"2020-11-20";"Gasolina 95 (até setembro 2021)";"1,4383 €"
"2020-11-21";"Gasolina 95 (até setembro 2021)";"1,4372 €"
"2020-11-22";"Gasolina 95 (até setembro 2021)";"1,4372 €"
"2020-11-24";"Gasolina 95 (até setembro 2021)";"1,4365 €"
"2020-11-25";"Gasolina 95 (até setembro 2021)";"1,4345 €"
"2020-11-23";"Gasolina 95 (até setembro 2021)";"1,4369 €"
"2020-11-27";"Gasolina 95 (até setembro 2021)";"1,4345 €"
"2020-11-26";"Gasolina 95 (até setembro 2021)";"1,4360 €"
"2020-11-28";"Gasolina 95 (até setembro 2021)";"1,4336 €"
"2020-11-29";"Gasolina 95 (até setembro 2021)";"1,4342 €"
"2020-11-30";"Gasolina 95 (até setembro 2021)";"1,4439 €"
"2020-12-02";"Gasolina 95 (até setembro 2021)";"1,4479 €"
"2020-12-01";"Gasolina 95 (até setembro 2021)";"1,4457 €"
"2020-12-04";"Gasolina 95 (até setembro 2021)";"1,4484 €"
"2020-12-05";"Gasolina 95 (até setembro 2021)";"1,4473 €"
"2020-12-03";"Gasolina 95 (até setembro 2021)";"1,4484 €"
"2020-12-07";"Gasolina 95 (até setembro 2021)";"1,4476 €"
"2020-12-06";"Gasolina 95 (até setembro 2021)";"1,4473 €"
"2020-12-08";"Gasolina 95 (até setembro 2021)";"1,4473 €"
"2020-12-09";"Gasolina 95 (até setembro 2021)";"1,4469 €"
"2020-12-10";"Gasolina 95 (até setembro 2021)";"1,4469 €"
"2020-12-11";"Gasolina 95 (até setembro 2021)";"1,4467 €"
"2020-12-12";"Gasolina 95 (até setembro 2021)";"1,4457 €"
"2020-12-14";"Gasolina 95 (até setembro 2021)";"1,4536 €"
"2020-12-13";"Gasolina 95 (até setembro 2021)";"1,4459 €"
"2020-12-17";"Gasolina 95 (até setembro 2021)";"1,4557 €"
"2020-12-15";"Gasolina 95 (até setembro 2021)";"1,4550 €"
"2020-12-16";"Gasolina 95 (até setembro 2021)";"1,4559 €"
"2020-12-18";"Gasolina 95 (até setembro 2021)";"1,4556 €"
"2020-12-19";"Gasolina 95 (até setembro 2021)";"1,4545 €"
"2020-12-20";"Gasolina 95 (até setembro 2021)";"1,4547 €"
"2020-12-21";"Gasolina 95 (até setembro 2021)";"1,4590 €"
"2020-12-22";"Gasolina 95 (até setembro 2021)";"1,4625 €"
"2020-12-23";"Gasolina 95 (até setembro 2021)";"1,4628 €"
"2020-12-24";"Gasolina 95 (até setembro 2021)";"1,4625 €"
"2020-12-26";"Gasolina 95 (até setembro 2021)";"1,4619 €"
"2020-12-27";"Gasolina 95 (até setembro 2021)";"1,4620 €"
"2020-12-25";"Gasolina 95 (até setembro 2021)";"1,4624 €"
"2020-12-29";"Gasolina 95 (até setembro 2021)";"1,4657 €"
"2020-12-28";"Gasolina 95 (até setembro 2021)";"1,4655 €"
"2020-12-30";"Gasolina 95 (até setembro 2021)";"1,4657 €"
"2020-12-31";"Gasolina 95 (até setembro 2021)";"1,4655 €"
"2021-01-01";"Gasolina 95 (até setembro 2021)";"1,4595 €"
"2021-01-03";"Gasolina 95 (até setembro 2021)";"1,4580 €"
"2021-01-02";"Gasolina 95 (até setembro 2021)";"1,4580 €"
"2021-01-05";"Gasolina 95 (até setembro 2021)";"1,4719 €"
"2021-01-06";"Gasolina 95 (até setembro 2021)";"1,4735 €"
"2021-01-04";"Gasolina 95 (até setembro 2021)";"1,4665 €"
"2021-01-08";"Gasolina 95 (até setembro 2021)";"1,4737 €"
"2021-01-07";"Gasolina 95 (até setembro 2021)";"1,4739 €"
"2021-01-09";"Gasolina 95 (até setembro 2021)";"1,4727 €"
"2021-01-10";"Gasolina 95 (até setembro 2021)";"1,4735 €"
"2021-01-11";"Gasolina 95 (até setembro 2021)";"1,4821 €"
"2021-01-12";"Gasolina 95 (até setembro 2021)";"1,4858 €"
"2021-01-13";"Gasolina 95 (até setembro 2021)";"1,4862 €"
"2021-01-15";"Gasolina 95 (até setembro 2021)";"1,4858 €"
"2021-01-14";"Gasolina 95 (até setembro 2021)";"1,4860 €"
"2021-01-18";"Gasolina 95 (até setembro 2021)";"1,4972 €"
"2021-01-16";"Gasolina 95 (até setembro 2021)";"1,4848 €"
"2021-01-17";"Gasolina 95 (até setembro 2021)";"1,4855 €"
"2021-01-19";"Gasolina 95 (até setembro 2021)";"1,5017 €"
"2021-01-20";"Gasolina 95 (até setembro 2021)";"1,5027 €"
"2021-01-21";"Gasolina 95 (até setembro 2021)";"1,5035 €"
"2021-01-22";"Gasolina 95 (até setembro 2021)";"1,5050 €"
"2021-01-23";"Gasolina 95 (até setembro 2021)";"1,5004 €"
"2021-01-24";"Gasolina 95 (até setembro 2021)";"1,5004 €"
"2021-01-25";"Gasolina 95 (até setembro 2021)";"1,5054 €"
"2021-01-27";"Gasolina 95 (até setembro 2021)";"1,5090 €"
"2021-01-28";"Gasolina 95 (até setembro 2021)";"1,5126 €"
"2021-01-26";"Gasolina 95 (até setembro 2021)";"1,5073 €"
"2021-01-30";"Gasolina 95 (até setembro 2021)";"1,5104 €"
"2021-01-29";"Gasolina 95 (até setembro 2021)";"1,5128 €"
"2021-01-31";"Gasolina 95 (até setembro 2021)";"1,5104 €"
"2021-02-01";"Gasolina 95 (até setembro 2021)";"1,5113 €"
"2021-02-02";"Gasolina 95 (até setembro 2021)";"1,5118 €"
"2021-02-04";"Gasolina 95 (até setembro 2021)";"1,5139 €"
"2021-02-03";"Gasolina 95 (até setembro 2021)";"1,5127 €"
"2021-02-06";"Gasolina 95 (até setembro 2021)";"1,5125 €"
"2021-02-07";"Gasolina 95 (até setembro 2021)";"1,5129 €"
"2021-02-05";"Gasolina 95 (até setembro 2021)";"1,5144 €"
"2021-02-09";"Gasolina 95 (até setembro 2021)";"1,5262 €"
"2021-02-08";"Gasolina 95 (até setembro 2021)";"1,5235 €"
"2021-02-10";"Gasolina 95 (até setembro 2021)";"1,5307 €"
"2021-02-11";"Gasolina 95 (até setembro 2021)";"1,5312 €"
"2021-02-12";"Gasolina 95 (até setembro 2021)";"1,5314 €"
"2021-02-13";"Gasolina 95 (até setembro 2021)";"1,5294 €"
"2021-02-14";"Gasolina 95 (até setembro 2021)";"1,5296 €"
"2021-02-16";"Gasolina 95 (até setembro 2021)";"1,5353 €"
"2021-02-15";"Gasolina 95 (até setembro 2021)";"1,5343 €"
"2021-02-19";"Gasolina 95 (até setembro 2021)";"1,5396 €"
"2021-02-17";"Gasolina 95 (até setembro 2021)";"1,5380 €"
"2021-02-18";"Gasolina 95 (até setembro 2021)";"1,5387 €"
"2021-02-20";"Gasolina 95 (até setembro 2021)";"1,5376 €"
"2021-02-21";"Gasolina 95 (até setembro 2021)";"1,5382 €"
"2021-02-22";"Gasolina 95 (até setembro 2021)";"1,5480 €"
"2021-02-23";"Gasolina 95 (até setembro 2021)";"1,5506 €"
"2021-02-24";"Gasolina 95 (até setembro 2021)";"1,5515 €"
"2021-02-25";"Gasolina 95 (até setembro 2021)";"1,5521 €"
"2021-02-26";"Gasolina 95 (até setembro 2021)";"1,5525 €"
"2021-02-28";"Gasolina 95 (até setembro 2021)";"1,5512 €"
"2021-03-01";"Gasolina 95 (até setembro 2021)";"1,5637 €"
"2021-02-27";"Gasolina 95 (até setembro 2021)";"1,5512 €"
"2021-03-03";"Gasolina 95 (até setembro 2021)";"1,5694 €"
"2021-03-02";"Gasolina 95 (até setembro 2021)";"1,5676 €"
"2021-03-04";"Gasolina 95 (até setembro 2021)";"1,5700 €"
"2021-03-05";"Gasolina 95 (até setembro 2021)";"1,5717 €"
"2021-03-06";"Gasolina 95 (até setembro 2021)";"1,5696 €"
"2021-03-08";"Gasolina 95 (até setembro 2021)";"1,5808 €"
"2021-03-07";"Gasolina 95 (até setembro 2021)";"1,5699 €"
"2021-03-10";"Gasolina 95 (até setembro 2021)";"1,5927 €"
"2021-03-11";"Gasolina 95 (até setembro 2021)";"1,5936 €"
"2021-03-09";"Gasolina 95 (até setembro 2021)";"1,5917 €"
"2021-03-13";"Gasolina 95 (até setembro 2021)";"1,5934 €"
"2021-03-12";"Gasolina 95 (até setembro 2021)";"1,5959 €"
"2021-03-14";"Gasolina 95 (até setembro 2021)";"1,5934 €"
"2021-03-15";"Gasolina 95 (até setembro 2021)";"1,6029 €"
"2021-03-16";"Gasolina 95 (até setembro 2021)";"1,6071 €"
"2021-03-17";"Gasolina 95 (até setembro 2021)";"1,6071 €"
"2021-03-18";"Gasolina 95 (até setembro 2021)";"1,6085 €"
"2021-03-20";"Gasolina 95 (até setembro 2021)";"1,6068 €"
"2021-03-19";"Gasolina 95 (até setembro 2021)";"1,6089 €"
"2021-03-23";"Gasolina 95 (até setembro 2021)";"1,6074 €"
"2021-03-21";"Gasolina 95 (até setembro 2021)";"1,6068 €"
"2021-03-22";"Gasolina 95 (até setembro 2021)";"1,6074 €"
"2021-03-24";"Gasolina 95 (até setembro 2021)";"1,6076 €"
"2021-03-25";"Gasolina 95 (até setembro 2021)";"1,6082 €"
"2021-03-26";"Gasolina 95 (até setembro 2021)";"1,6090 €"
"2021-03-27";"Gasolina 95 (até setembro 2021)";"1,6067 €"
"2021-03-28";"Gasolina 95 (até setembro 2021)";"1,6067 €"
"2021-03-29";"Gasolina 95 (até setembro 2021)";"1,6064 €"
"2021-03-30";"Gasolina 95 (até setembro 2021)";"1,6060 €"
"2021-04-01";"Gasolina 95 (até setembro 2021)";"1,6056 €"
"2021-04-02";"Gasolina 95 (até setembro 2021)";"1,6058 €"
"2021-03-31";"Gasolina 95 (até setembro 2021)";"1,6051 €"
"2021-04-04";"Gasolina 95 (até setembro 2021)";"1,6036 €"
"2021-04-03";"Gasolina 95 (até setembro 2021)";"1,6036 €"
"2021-04-05";"Gasolina 95 (até setembro 2021)";"1,6158 €"
"2021-04-06";"Gasolina 95 (até setembro 2021)";"1,6183 €"
"2021-04-07";"Gasolina 95 (até setembro 2021)";"1,6259 €"
"2021-04-09";"Gasolina 95 (até setembro 2021)";"1,6274 €"
"2021-04-08";"Gasolina 95 (até setembro 2021)";"1,6265 €"
"2021-04-11";"Gasolina 95 (até setembro 2021)";"1,6250 €"
"2021-04-12";"Gasolina 95 (até setembro 2021)";"1,6238 €"
"2021-04-10";"Gasolina 95 (até setembro 2021)";"1,6250 €"
"2021-04-14";"Gasolina 95 (até setembro 2021)";"1,6256 €"
"2021-04-13";"Gasolina 95 (até setembro 2021)";"1,6263 €"
"2021-04-15";"Gasolina 95 (até setembro 2021)";"1,6262 €"
"2021-04-16";"Gasolina 95 (até setembro 2021)";"1,6264 €"
"2021-04-17";"Gasolina 95 (até setembro 2021)";"1,6240 €"
"2021-04-18";"Gasolina 95 (até setembro 2021)";"1,6240 €"
"2021-04-19";"Gasolina 95 (até setembro 2021)";"1,6308 €"
"2021-04-21";"Gasolina 95 (até setembro 2021)";"1,6310 €"
"2021-04-20";"Gasolina 95 (até setembro 2021)";"1,6311 €"
"2021-04-24";"Gasolina 95 (até setembro 2021)";"1,6303 €"
"2021-04-22";"Gasolina 95 (até setembro 2021)";"1,6319 €"
"2021-04-23";"Gasolina 95 (até setembro 2021)";"1,6328 €"
"2021-04-25";"Gasolina 95 (até setembro 2021)";"1,6303 €"
"2021-04-26";"Gasolina 95 (até setembro 2021)";"1,6344 €"
"2021-04-27";"Gasolina 95 (até setembro 2021)";"1,6352 €"
"2021-04-28";"Gasolina 95 (até setembro 2021)";"1,6347 €"
"2021-04-29";"Gasolina 95 (até setembro 2021)";"1,6358 €"
"2021-04-30";"Gasolina 95 (até setembro 2021)";"1,6359 €"
"2021-05-01";"Gasolina 95 (até setembro 2021)";"1,6334 €"
"2021-05-03";"Gasolina 95 (até setembro 2021)";"1,6357 €"
"2021-05-04";"Gasolina 95 (até setembro 2021)";"1,6359 €"
"2021-05-02";"Gasolina 95 (até setembro 2021)";"1,6334 €"
"2021-05-06";"Gasolina 95 (até setembro 2021)";"1,6358 €"
"2021-05-05";"Gasolina 95 (até setembro 2021)";"1,6318 €"
"2021-05-07";"Gasolina 95 (até setembro 2021)";"1,6360 €"
"2021-05-08";"Gasolina 95 (até setembro 2021)";"1,6335 €"
"2021-05-09";"Gasolina 95 (até setembro 2021)";"1,6342 €"
"2021-05-11";"Gasolina 95 (até setembro 2021)";"1,6528 €"
"2021-05-10";"Gasolina 95 (até setembro 2021)";"1,6498 €"
"2021-05-13";"Gasolina 95 (até setembro 2021)";"1,6530 €"
"2021-05-14";"Gasolina 95 (até setembro 2021)";"1,6535 €"
"2021-05-12";"Gasolina 95 (até setembro 2021)";"1,6490 €"
"2021-05-16";"Gasolina 95 (até setembro 2021)";"1,6510 €"
"2021-05-15";"Gasolina 95 (até setembro 2021)";"1,6510 €"
"2021-05-17";"Gasolina 95 (até setembro 2021)";"1,6517 €"
"2021-05-18";"Gasolina 95 (até setembro 2021)";"1,6511 €"
"2021-05-19";"Gasolina 95 (até setembro 2021)";"1,6461 €"
"2021-05-20";"Gasolina 95 (até setembro 2021)";"1,6508 €"
"2021-05-21";"Gasolina 95 (até setembro 2021)";"1,6496 €"
"2021-05-23";"Gasolina 95 (até setembro 2021)";"1,6470 €"
"2021-05-22";"Gasolina 95 (até setembro 2021)";"1,6470 €"
"2021-05-26";"Gasolina 95 (até setembro 2021)";"1,6388 €"
"2021-05-24";"Gasolina 95 (até setembro 2021)";"1,6460 €"
"2021-05-25";"Gasolina 95 (até setembro 2021)";"1,6439 €"
"2021-05-27";"Gasolina 95 (até setembro 2021)";"1,6426 €"
"2021-05-28";"Gasolina 95 (até setembro 2021)";"1,6429 €"
"2021-05-29";"Gasolina 95 (até setembro 2021)";"1,6412 €"
"2021-05-30";"Gasolina 95 (até setembro 2021)";"1,6412 €"
"2021-05-31";"Gasolina 95 (até setembro 2021)";"1,6483 €"
"2021-06-01";"Gasolina 95 (até setembro 2021)";"1,6537 €"
"2021-06-02";"Gasolina 95 (até setembro 2021)";"1,6500 €"
"2021-06-04";"Gasolina 95 (até setembro 2021)";"1,6560 €"
"2021-06-05";"Gasolina 95 (até setembro 2021)";"1,6534 €"
"2021-06-03";"Gasolina 95 (até setembro 2021)";"1,6533 €"
"2021-06-07";"Gasolina 95 (até setembro 2021)";"1,6619 €"
"2021-06-06";"Gasolina 95 (até setembro 2021)";"1,6534 €"
"2021-06-08";"Gasolina 95 (até setembro 2021)";"1,6635 €"
"2021-06-09";"Gasolina 95 (até setembro 2021)";"1,6583 €"
"2021-06-10";"Gasolina 95 (até setembro 2021)";"1,6618 €"
"2021-06-12";"Gasolina 95 (até setembro 2021)";"1,6617 €"
"2021-06-11";"Gasolina 95 (até setembro 2021)";"1,6644 €"
"2021-06-14";"Gasolina 95 (até setembro 2021)";"1,6660 €"
"2021-06-15";"Gasolina 95 (até setembro 2021)";"1,6680 €"
"2021-06-13";"Gasolina 95 (até setembro 2021)";"1,6618 €"
"2021-06-17";"Gasolina 95 (até setembro 2021)";"1,6709 €"
"2021-06-16";"Gasolina 95 (até setembro 2021)";"1,6661 €"
"2021-06-18";"Gasolina 95 (até setembro 2021)";"1,6726 €"
"2021-06-19";"Gasolina 95 (até setembro 2021)";"1,6698 €"
"2021-06-20";"Gasolina 95 (até setembro 2021)";"1,6698 €"
"2021-06-21";"Gasolina 95 (até setembro 2021)";"1,6799 €"
"2021-06-22";"Gasolina 95 (até setembro 2021)";"1,6814 €"
"2021-06-24";"Gasolina 95 (até setembro 2021)";"1,6820 €"
"2021-06-23";"Gasolina 95 (até setembro 2021)";"1,6773 €"
"2021-06-27";"Gasolina 95 (até setembro 2021)";"1,6802 €"
"2021-06-25";"Gasolina 95 (até setembro 2021)";"1,6829 €"
"2021-06-26";"Gasolina 95 (até setembro 2021)";"1,6802 €"
"2021-06-28";"Gasolina 95 (até setembro 2021)";"1,6948 €"
"2021-06-29";"Gasolina 95 (até setembro 2021)";"1,6993 €"
"2021-06-30";"Gasolina 95 (até setembro 2021)";"1,7102 €"
"2021-07-01";"Gasolina 95 (até setembro 2021)";"1,7176 €"
"2021-07-02";"Gasolina 95 (até setembro 2021)";"1,7178 €"
"2021-07-03";"Gasolina 95 (até setembro 2021)";"1,7164 €"
"2021-07-04";"Gasolina 95 (até setembro 2021)";"1,7164 €"
"2021-07-06";"Gasolina 95 (até setembro 2021)";"1,7252 €"
"2021-07-07";"Gasolina 95 (até setembro 2021)";"1,7260 €"
"2021-07-05";"Gasolina 95 (até setembro 2021)";"1,7231 €"
"2021-07-09";"Gasolina 95 (até setembro 2021)";"1,7286 €"
"2021-07-08";"Gasolina 95 (até setembro 2021)";"1,7281 €"
"2021-07-10";"Gasolina 95 (até setembro 2021)";"1,7258 €"
"2021-07-11";"Gasolina 95 (até setembro 2021)";"1,7258 €"
"2021-07-12";"Gasolina 95 (até setembro 2021)";"1,7294 €"
"2021-07-14";"Gasolina 95 (até setembro 2021)";"1,7294 €"
"2021-07-13";"Gasolina 95 (até setembro 2021)";"1,7293 €"
"2021-07-16";"Gasolina 95 (até setembro 2021)";"1,7301 €"
"2021-07-17";"Gasolina 95 (até setembro 2021)";"1,7273 €"
"2021-07-15";"Gasolina 95 (até setembro 2021)";"1,7301 €"
"2021-07-19";"Gasolina 95 (até setembro 2021)";"1,7338 €"
"2021-07-18";"Gasolina 95 (até setembro 2021)";"1,7273 €"
"2021-07-20";"Gasolina 95 (até setembro 2021)";"1,7379 €"
"2021-07-21";"Gasolina 95 (até setembro 2021)";"1,7372 €"
"2021-07-22";"Gasolina 95 (até setembro 2021)";"1,7379 €"
"2021-07-23";"Gasolina 95 (até setembro 2021)";"1,7384 €"
"2021-07-24";"Gasolina 95 (até setembro 2021)";"1,7356 €"
"2021-07-26";"Gasolina 95 (até setembro 2021)";"1,7288 €"
"2021-07-25";"Gasolina 95 (até setembro 2021)";"1,7356 €"
"2021-07-29";"Gasolina 95 (até setembro 2021)";"1,7251 €"
"2021-07-27";"Gasolina 95 (até setembro 2021)";"1,7255 €"
"2021-07-28";"Gasolina 95 (até setembro 2021)";"1,7243 €"
"2021-07-30";"Gasolina 95 (até setembro 2021)";"1,7253 €"
"2021-07-31";"Gasolina 95 (até setembro 2021)";"1,7224 €"
"2021-08-01";"Gasolina 95 (até setembro 2021)";"1,7224 €"
"2021-08-02";"Gasolina 95 (até setembro 2021)";"1,7399 €"
"2021-08-03";"Gasolina 95 (até setembro 2021)";"1,7454 €"
"2021-08-04";"Gasolina 95 (até setembro 2021)";"1,7447 €"
"2021-08-05";"Gasolina 95 (até setembro 2021)";"1,7458 €"
"2021-08-07";"Gasolina 95 (até setembro 2021)";"1,7441 €"
"2021-08-08";"Gasolina 95 (até setembro 2021)";"1,7441 €"
"2021-08-06";"Gasolina 95 (até setembro 2021)";"1,7461 €"
"2021-08-10";"Gasolina 95 (até setembro 2021)";"1,7427 €"
"2021-08-09";"Gasolina 95 (até setembro 2021)";"1,7428 €"
"2021-08-11";"Gasolina 95 (até setembro 2021)";"1,7419 €"
"2021-08-12";"Gasolina 95 (até setembro 2021)";"1,7417 €"
"2021-08-13";"Gasolina 95 (até setembro 2021)";"1,7420 €"
"2021-08-15";"Gasolina 95 (até setembro 2021)";"1,7392 €"
"2021-08-14";"Gasolina 95 (até setembro 2021)";"1,7392 €"
"2021-08-17";"Gasolina 95 (até setembro 2021)";"1,7356 €"
"2021-08-18";"Gasolina 95 (até setembro 2021)";"1,7336 €"
"2021-08-16";"Gasolina 95 (até setembro 2021)";"1,7386 €"
"2021-08-20";"Gasolina 95 (até setembro 2021)";"1,7347 €"
"2021-08-19";"Gasolina 95 (até setembro 2021)";"1,7345 €"
"2021-08-21";"Gasolina 95 (até setembro 2021)";"1,7336 €"
"2021-08-22";"Gasolina 95 (até setembro 2021)";"1,7337 €"
"2021-08-23";"Gasolina 95 (até setembro 2021)";"1,7230 €"
"2021-08-24";"Gasolina 95 (até setembro 2021)";"1,7195 €"
"2021-08-25";"Gasolina 95 (até setembro 2021)";"1,7180 €"
"2021-08-27";"Gasolina 95 (até setembro 2021)";"1,7189 €"
"2021-08-26";"Gasolina 95 (até setembro 2021)";"1,7187 €"
"2021-08-30";"Gasolina 95 (até setembro 2021)";"1,7248 €"
"2021-08-28";"Gasolina 95 (até setembro 2021)";"1,7162 €"
"2021-08-29";"Gasolina 95 (até setembro 2021)";"1,7162 €"
"2021-08-31";"Gasolina 95 (até setembro 2021)";"1,7253 €"
"2021-09-01";"Gasolina 95 (até setembro 2021)";"1,7243 €"
"2021-09-02";"Gasolina 95 (até setembro 2021)";"1,7252 €"
"2021-09-03";"Gasolina 95 (até setembro 2021)";"1,7255 €"
"2021-09-04";"Gasolina 95 (até setembro 2021)";"1,7227 €"
"2021-09-05";"Gasolina 95 (até setembro 2021)";"1,7227 €"
"2021-09-06";"Gasolina 95 (até setembro 2021)";"1,7328 €"
"2021-09-08";"Gasolina 95 (até setembro 2021)";"1,7292 €"
"2021-09-09";"Gasolina 95 (até setembro 2021)";"1,7301 €"
"2021-09-07";"Gasolina 95 (até setembro 2021)";"1,7294 €"
"2021-09-11";"Gasolina 95 (até setembro 2021)";"1,7274 €"
"2021-09-10";"Gasolina 95 (até setembro 2021)";"1,7304 €"
"2021-09-12";"Gasolina 95 (até setembro 2021)";"1,7274 €"
"2021-09-13";"Gasolina 95 (até setembro 2021)";"1,7295 €"
"2021-09-14";"Gasolina 95 (até setembro 2021)";"1,7348 €"
"2021-09-16";"Gasolina 95 (até setembro 2021)";"1,7346 €"
"2021-09-15";"Gasolina 95 (até setembro 2021)";"1,7338 €"
"2021-09-18";"Gasolina 95 (até setembro 2021)";"1,7328 €"
"2021-09-19";"Gasolina 95 (até setembro 2021)";"1,7328 €"
"2021-09-17";"Gasolina 95 (até setembro 2021)";"1,7355 €"
"2021-09-21";"Gasolina 95 (até setembro 2021)";"1,7349 €"
"2021-09-20";"Gasolina 95 (até setembro 2021)";"1,7351 €"
"2021-09-22";"Gasolina 95 (até setembro 2021)";"1,7339 €"
"2021-09-23";"Gasolina 95 (até setembro 2021)";"1,7351 €"
"2021-09-24";"Gasolina 95 (até setembro 2021)";"1,7354 €"
"2021-09-25";"Gasolina 95 (até setembro 2021)";"1,7342 €"
"2021-09-26";"Gasolina 95 (até setembro 2021)";"1,7342 €"
"2021-09-27";"Gasolina 95 (até setembro 2021)";"1,7339 €"
"2022-03-17";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-18";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-19";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-20";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-21";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-22";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-23";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-24";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-25";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-26";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-27";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-28";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-29";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-30";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-03-31";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-04-01";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-04-02";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-04-03";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-04-04";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-04-05";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-04-06";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-04-07";"Gasolina 95 (até setembro 2021)";"0,0000 €"
"2022-04-08";"Gasolina 95 (até setembro 2021)";"0,0000 €"
